#name	crc	size	key
Pleiades (USA) (Proto 2) (1983-05-06)	f394a9bb	8192	Pleiades (USA) (Proto 2) (1983-05-06)
Polaris (USA)	25b78f89	8192	Polaris (USA)
Pole Position (Europe)	2a8053ce	8192	Pole Position (USA)
Pole Position (USA)	bd822518	8192	Pole Position (USA)
Pole Position (USA) (Alt)	3c4f4f31	8192	Pole Position (USA)
Polo (USA) (Proto)	8c0b57d9	2048	Polo (USA) (Proto)
Pompeii (USA) (Proto)	83d8a362	4096	Pompeii (USA) (Proto)
Pooyan (USA)	fe24be60	4096	Pooyan (USA)
Popeye (Europe)	742ac749	8192	Popeye (USA)
Popeye (USA)	7d287f20	8192	Popeye (USA)
Porky's (USA)	add0b98a	8192	Porky's (USA)
Power Lords (USA) (Proto)	6eb0d178	8192	Power Lords (USA) (Proto)
Pressure Cooker (USA)	ccf597d8	8192	Pressure Cooker (USA)
Private Eye (USA)	ea3bff1c	8192	Private Eye (USA)
Pursuit of the Pink Panther (USA) (Proto) [b]	7bef6258	8195	Pursuit of the Pink Panther (USA) (Proto) [b]
Pygmy (Europe)	6f22448d	4096	Pygmy (Europe)
Q-bert (Europe)	541fbe98	4096	Q-bert (USA)
Q-bert (USA)	54142e3e	4096	Q-bert (USA)
Q-bert's Qubes (USA)	d9f499c5	8192	Q-bert's Qubes (USA)
Quadrun (USA)	8d3c887b	8192	Quadrun (USA)
Quadrun (USA, Europe) (Atari Anthology)	35592d43	8192	Quadrun (USA)
Quest for Quintana Roo (USA)	f9f58dd3	8192	Quest for Quintana Roo (USA)
Quick Step (Europe)	a8ebe2dc	4096	Quick Step (Europe)
Quick Step! (USA)	057440fe	4096	Quick Step! (USA)
Rabbit Transit (USA)	517e5561	8448	Rabbit Transit (USA)
Racer (USA) (Proto)	794ed26d	8192	Racer (USA) (Proto)
Racing Car (USA)	f78489b0	4096	Racing Car (USA)
Racquetball (USA)	7eef9ac0	4096	Racquetball (USA)
Radar (USA)	5161a246	4096	Radar (USA)
Radar Lock (Europe)	f2b43ef2	16384	Radar Lock (USA)
Radar Lock (USA)	c29f7285	16384	Radar Lock (USA)
Raft Rider (USA)	3d1292f8	4096	Raft Rider (USA)
Raiders of the Lost Ark (USA)	e05fe273	8192	Raiders of the Lost Ark (USA)
Ram It (USA)	582d5b62	4096	Ram It (USA)
Rampage! (USA)	f0b446ac	16384	Rampage! (USA)
Raumpatrouille (USA)	3dfee54b	4096	Raumpatrouille (USA)
Reactor (USA)	1619e222	4096	Reactor (USA)
RealSports Baseball (USA) (NTSC)	f0deff2b	8192	RealSports Baseball (USA) (NTSC)
RealSports Baseball (USA, Europe) (En,Fr,De,Es,It)	3c5a1b5f	8192	RealSports Baseball (USA) (NTSC)
RealSports Basketball (Europe) (Proto)	364feaa6	8192	RealSports Baseball (USA) (NTSC)
RealSports Boxing (Europe)	36f5b4bb	16384	RealSports Boxing (USA, Europe) (En,Fr,De,Es,It)
RealSports Boxing (USA, Europe) (En,Fr,De,Es,It)	3398a1b2	16384	RealSports Boxing (USA, Europe) (En,Fr,De,Es,It)
RealSports Football (USA, Europe) (En,Fr,De,Es,It)	f89f64ef	8192	RealSports Football (USA, Europe) (En,Fr,De,Es,It)
RealSports Soccer (USA, Europe) (En,Fr,De,Es,It)	02d89819	8192	RealSports Soccer (USA, Europe) (En,Fr,De,Es,It)
RealSports Tennis (Europe)	c7f53997	8192	RealSports Tennis (USA, Europe) (En,Fr,De,Es,It)
RealSports Tennis (USA, Europe) (En,Fr,De,Es,It)	379001a0	8192	RealSports Tennis (USA, Europe) (En,Fr,De,Es,It)
RealSports Volleyball (USA, Europe) (En,Fr,De,Es,It)	54fc9eb2	4096	RealSports Volleyball (USA, Europe) (En,Fr,De,Es,It)
Realsports Soccer (Europe)	aeaabe99	8192	RealSports Soccer (USA, Europe) (En,Fr,De,Es,It)
Realsports Volleyball (Europe)	bcc23410	4096	RealSports Volleyball (USA, Europe) (En,Fr,De,Es,It)
Red Sea Crossing (USA)	e81e232a	4096	Red Sea Crossing (USA)
Rescue Terra I (USA)	a509ad53	4096	Rescue Terra I (USA)
Revenge of the Beefsteak Tomatoes (USA)	243a36df	4096	Revenge of the Beefsteak Tomatoes (USA)
Riddle of the Sphinx (Europe)	e9e19a63	4096	Riddle of the Sphinx (USA)
Riddle of the Sphinx (USA)	183a87e3	4096	Riddle of the Sphinx (USA)
River Patrol (USA)	c820bd75	8192	River Patrol (USA)
River Raid (Europe)	9aee6e8e	4096	River Raid (USA)
River Raid (USA)	c3eb7e1e	4096	River Raid (USA)
River Raid II (Europe)	6c87e640	4096	River Raid II (USA)
River Raid II (USA)	27d2df2c	16384	River Raid II (USA)
Road Runner (USA)	cb79c061	16384	Road Runner (USA)
Robin Hood (Europe)	859eff2b	8192	Robin Hood (USA)
Robin Hood (USA)	df96102b	8192	Robin Hood (USA)
Robot Tank (USA)	e127c012	8192	Robot Tank (USA)
Roc 'n Rope (USA)	9d51c969	8192	Roc 'n Rope (USA)
Rocky & Bullwinkle (USA) (Proto)	91434dc6	4096	Rocky & Bullwinkle (USA) (Proto)
Room of Doom (Europe)	63a5edd5	4096	Room of Doom (USA)
Room of Doom (USA)	f27fc3be	4096	Room of Doom (USA)
Rubik's Cube (USA)	37f23cb8	4096	Rubik's Cube (USA)
Rubik's Cube 3-D (USA) (Proto)	47bfd42c	4096	Rubik's Cube (USA)
Rush Hour (USA) (Proto)	e681f62e	4096	Rush Hour (USA) (Proto)
S.A.C. Alert (USA) (Proto)	79d3b1e6	4096	S.A.C. Alert (USA) (Proto)
SCRMNN (USA) (Proto)	6b0672a6	4096	SCRMNN (USA) (Proto)
Saboteur (USA) (Proto) (1983-09-02)	c359c13d	8192	Saboteur (USA) (Proto) (1983-09-02)
Saboteur (USA) (Proto) (1983-12-20)	7efe0286	8192	Saboteur (USA) (Proto) (1983-09-02)
Save Mary! (USA) (Proto)	01e18f53	16384	Save Mary! (USA) (Proto)
Save Our Ship (Europe)	c422160a	4096	Save Our Ship (USA)
